retailer_id,country_id,product_id,revenue,gross_revenue,sales_plan,quantity,quantity_returned,date_id
54,2,28,2999.8,418.7,2507.0,106.0,,423
35,1,27,14923.2,5105.6,29374.0,40.0,,423
23,1,64,2188.56,861.96,2279.0,66.0,,423
51,2,100,57.1,28.6,98.0,10.0,,423
23,1,115,463.12,182.56,464.0,56.0,,423
51,2,84,5231.58,1495.0,10820.0,46.0,,423
51,2,26,18163.44,2473.92,27167.0,72.0,,423
23,1,73,787.68,162.72,837.0,72.0,,423
23,1,100,178.98,70.68,189.0,38.0,,423
23,1,51,796.32,313.74,798.0,14.0,,423
35,1,1,766.08,188.64,639.0,144.0,,423
23,1,113,953.28,376.32,1011.0,96.0,,423
23,1,83,6915.26,1939.3,7202.0,86.0,,423
23,1,57,385.8,151.98,409.0,6.0,,423
23,1,54,819.36,200.88,854.0,18.0,,423
51,2,53,236.94,67.74,196.0,6.0,,423
23,1,45,3925.84,963.04,4012.0,8.0,,423
23,1,21,821.28,94.56,872.0,24.0,,423
35,1,41,901.8,147.3,754.0,30.0,,423
51,2,75,12870.4,2126.08,11055.0,128.0,,423
54,2,9,266.4,47.04,924.0,24.0,,423
35,1,34,4987.28,1398.72,8844.0,124.0,,423
54,2,51,12286.08,4840.56,10425.0,216.0,,423
48,2,30,1764.1,882.7,1452.0,130.0,,423
35,1,43,12404.62,3042.88,9791.0,74.0,,423
54,2,50,723.52,284.48,660.0,224.0,,423
23,1,9,266.4,47.04,272.0,24.0,,423
32,1,67,13041.36,4296.96,21631.0,72.0,,423
51,2,44,14105.52,2265.64,13477.0,52.0,,423
35,1,22,135.0,33.2,99.0,10.0,,423
35,1,16,285.6,114.24,235.0,168.0,,423
23,1,31,797.32,313.72,799.0,62.0,,423
54,2,8,8272.8,2638.08,18342.0,72.0,,423
32,1,29,3266.92,1345.5,2578.0,46.0,,423
102,3,35,994.4,257.6,874.0,40.0,,423
102,3,85,5421.6,2232.54,4722.0,18.0,,423
101,3,6,494.24,143.72,455.0,4.0,,423
102,3,5,649.08,195.36,525.0,12.0,,423
89,4,62,17245.98,7104.62,24665.0,218.0,,423
102,3,37,2010.96,753.9,3795.0,42.0,,423
89,4,59,2844.0,656.16,3795.0,48.0,,423
102,3,8,1884.82,789.18,1486.0,14.0,,423
102,3,67,9433.84,3118.44,7520.0,52.0,,423
102,3,36,919.2,365.7,787.0,30.0,,423
102,3,34,3334.32,1250.64,2711.0,72.0,,423
102,3,76,1920.96,791.04,1574.0,48.0,,423
102,3,26,3268.6,1089.5,2798.0,10.0,,423
54,2,95,2070.36,817.92,1715.0,426.0,,423
102,3,15,13933.0,3842.2,11454.0,20.0,,423
89,4,58,7168.5,2049.3,9933.0,90.0,,423
54,2,62,1895.6,593.04,7390.0,28.0,,423
171,13,70,2197.08,732.42,3622.0,18.0,,423
171,13,85,7831.2,3224.78,11977.0,26.0,,423
171,13,66,2229.84,1115.04,3134.0,24.0,,423
171,13,73,364.5,104.1,219.0,30.0,,423
171,13,78,3307.84,661.76,6516.0,32.0,,423
171,13,72,2656.26,1328.4,2689.0,18.0,,423
171,13,83,4257.76,1596.2,6515.0,46.0,,423
180,9,112,774.86,258.0,1172.0,86.0,,424
177,14,85,3614.4,1488.36,7138.0,12.0,,424
180,9,110,4123.86,2062.44,3674.0,34.0,,424
177,14,65,2964.0,1482.0,5102.0,38.0,,424
177,14,78,3101.1,620.4,2675.0,30.0,,424
180,9,111,2882.08,1572.16,2617.0,16.0,,424
180,9,114,3188.32,1913.12,2734.0,16.0,,424
180,9,101,6601.92,2934.24,5660.0,12.0,,424
177,14,68,2282.28,526.68,3109.0,38.0,,424
180,9,115,762.28,381.52,692.0,76.0,,424
141,7,25,9813.88,3271.42,10207.0,38.0,,424
141,7,32,1872.94,624.56,3105.0,74.0,,424
141,7,60,672.52,336.26,366.0,34.0,,424
141,7,26,5883.48,1961.1,9792.0,18.0,,424
141,7,68,5645.64,1302.84,3135.0,94.0,,424
141,7,33,2511.6,837.2,1422.0,92.0,,424
141,7,18,6152.5,2051.14,3449.0,46.0,,424
142,7,67,7652.1,4008.6,4161.0,30.0,,424
142,7,73,364.5,104.1,206.0,30.0,,424
142,7,38,1356.96,453.2,774.0,44.0,,424
142,7,37,3447.36,1292.4,1967.0,72.0,,424
142,7,53,1263.68,361.28,735.0,32.0,,424
142,7,66,1672.38,836.28,972.0,18.0,,424
142,7,64,2170.8,1085.4,1262.0,54.0,,424
142,7,65,3276.0,1638.0,1657.0,42.0,,424
142,7,29,1846.52,760.5,1013.0,26.0,,424
142,7,77,5075.28,2537.92,2950.0,56.0,,424
142,7,24,3376.12,562.32,1854.0,44.0,,424
142,7,52,2348.8,1174.4,1365.0,64.0,,424
142,7,58,1433.7,409.86,826.0,18.0,,424
142,7,5,2596.32,781.44,1426.0,48.0,,424
141,7,73,388.8,111.04,224.0,32.0,,424
142,7,23,1370.18,456.68,797.0,14.0,,424
142,7,8,3769.64,1578.36,2111.0,28.0,,424
142,7,21,1017.52,169.68,559.0,28.0,,424
158,19,39,2533.08,950.38,1503.0,38.0,,424
155,16,17,3038.76,868.32,4574.0,36.0,,424
155,16,65,4368.0,2184.0,3154.0,56.0,,424
158,19,62,11391.84,4692.96,16715.0,144.0,,424
155,16,84,3184.44,910.0,9467.0,28.0,,424
158,19,58,4460.4,1275.12,8256.0,56.0,,424
158,19,14,19576.96,3915.52,31394.0,32.0,,424
158,19,25,5165.2,1721.8,7952.0,20.0,,424
155,16,60,158.24,79.12,297.0,8.0,,424
155,16,32,1518.6,506.4,4620.0,60.0,,424
158,19,74,768.96,220.32,2105.0,48.0,,424
155,16,26,7844.64,2614.8,9564.0,24.0,,424
158,19,17,2869.94,820.08,2918.0,34.0,,424
158,19,41,588.6,135.9,343.0,18.0,,424
155,16,110,970.32,485.28,3466.0,8.0,,424
158,19,7,1043.68,287.68,1791.0,16.0,,424
155,16,28,974.08,194.88,2419.0,32.0,,424
155,16,73,461.7,131.86,776.0,38.0,,424
155,16,101,3300.96,1467.12,2746.0,6.0,,424
155,16,71,2178.24,726.24,2782.0,24.0,,424
158,19,59,2014.5,464.78,4842.0,34.0,,424
158,19,72,2656.26,1328.4,4250.0,18.0,,424
155,16,114,1195.62,717.42,3383.0,6.0,,424
155,16,82,614.2,204.8,491.0,20.0,,424
158,19,45,9999.54,3333.24,16014.0,18.0,,424
35,1,19,11524.68,3234.06,12229.0,54.0,,424
35,1,40,4831.48,975.2,8789.0,212.0,,424
35,1,27,18654.0,6382.0,29374.0,50.0,,424
35,1,25,15512.84,3805.28,15850.0,68.0,,424
35,1,4,644.0,133.0,607.0,100.0,,424
35,1,73,525.12,108.48,527.0,48.0,,424
35,1,34,4665.52,1308.48,8844.0,116.0,,424
35,1,38,1361.5,334.5,1405.0,50.0,,424
170,13,110,4366.44,2183.76,7568.0,36.0,,424
158,19,82,1166.98,389.12,2865.0,38.0,,424
170,13,105,35112.3,18367.8,47309.0,30.0,,424
158,19,83,2406.56,902.2,6777.0,26.0,,424
170,13,108,5177.4,2301.06,5141.0,6.0,,424
158,19,85,4216.8,1736.42,5003.0,14.0,,424
116,3,74,801.0,229.5,632.0,50.0,,425
116,3,10,313.2,129.06,607.0,18.0,,425
116,3,13,17489.26,3943.32,14780.0,34.0,,425
111,3,72,2951.4,1476.0,2103.0,20.0,,425
116,3,73,315.9,90.22,274.0,26.0,,425
185,8,79,,,,,2.0,426
124,3,22,152.8,51.0,221.0,10.0,,426
124,3,51,1378.8,689.4,1842.0,20.0,,426
124,3,60,553.84,276.92,937.0,28.0,,426
124,3,4,371.8,106.08,824.0,52.0,,426
124,3,59,829.5,191.38,1018.0,14.0,,426
124,3,52,1101.0,550.5,1807.0,30.0,,426
124,3,2,485.2,112.4,891.0,40.0,,426
124,3,42,3633.12,1211.28,5472.0,24.0,,426
124,3,37,2585.52,969.3,1275.0,54.0,,426
124,3,77,3987.72,1994.08,1967.0,44.0,,426
124,3,72,2656.26,1328.4,5860.0,18.0,,426
124,3,35,845.24,218.96,425.0,34.0,,426
137,10,61,,,1569.0,,42.0,426
118,3,29,1278.36,526.5,1782.0,18.0,,426
118,3,17,1857.02,530.64,2492.0,22.0,,426
49,2,107,4577.28,2496.68,3106.0,4.0,,426
49,2,109,3036.96,1349.76,1967.0,48.0,,426
49,2,111,720.52,393.04,2637.0,4.0,,426
96,4,76,2369.4,815.76,2147.0,66.0,,426
96,4,65,3139.5,1345.5,2791.0,46.0,,426
96,4,113,1031.94,442.96,966.0,98.0,,426
96,4,101,4890.4,1834.0,4615.0,10.0,,426
96,4,31,2155.12,922.72,1932.0,158.0,,426
96,4,106,1764.7,661.78,1610.0,2.0,,426
96,4,78,5302.8,837.54,4937.0,54.0,,426
168,22,53,,,1627.0,,4.0,426
174,12,110,8975.46,4488.84,10239.0,74.0,,427
177,14,76,1840.92,758.08,2491.0,46.0,,427
177,14,65,2028.0,1014.0,5102.0,26.0,,427
174,12,115,902.7,451.8,1040.0,90.0,,427
174,12,113,506.1,253.68,549.0,42.0,,427
177,14,70,1952.96,651.04,979.0,16.0,,427
131,11,71,544.56,181.56,1181.0,6.0,,427
144,7,111,1080.78,589.56,3031.0,6.0,,427
144,7,105,10333.4,2519.3,21390.0,14.0,,427
144,7,107,4577.28,2496.68,11105.0,4.0,,427
144,7,108,1725.8,767.02,2526.0,2.0,,427
144,7,104,2822.76,1478.6,2028.0,4.0,,427
115,3,33,1447.2,355.2,2306.0,60.0,,427
115,3,13,11736.96,2175.12,9919.0,24.0,,427
115,3,34,2091.44,586.56,1734.0,52.0,,427
115,3,84,2251.48,464.42,3950.0,22.0,,427
115,3,11,5739.48,1184.22,9400.0,18.0,,427
115,3,36,1265.76,380.16,5086.0,48.0,,427
47,2,38,1542.0,515.0,1035.0,50.0,,427
47,2,9,145.8,36.12,104.0,12.0,,427
47,2,72,8854.2,4428.0,5797.0,60.0,,427
47,2,44,3415.4,1138.5,2277.0,10.0,,427
47,2,100,456.8,228.8,311.0,80.0,,427
47,2,57,1558.8,779.4,1035.0,20.0,,427
47,2,8,4577.42,1916.58,3002.0,34.0,,427
171,13,79,2672.6,693.0,2705.0,20.0,,427
171,13,100,262.66,131.56,666.0,46.0,,427
171,13,85,4216.8,1736.42,11977.0,14.0,,427
174,12,102,6588.64,3451.28,7374.0,8.0,,427
171,13,83,2221.44,832.8,6515.0,24.0,,427
171,13,67,8162.24,4275.84,12434.0,32.0,,427
115,3,34,4740.88,1557.48,6489.0,110.0,,428
115,3,5,677.32,147.98,334.0,14.0,,428
115,3,33,1201.2,400.4,1023.0,44.0,,428
115,3,75,4401.92,1212.2,3751.0,38.0,,428
115,3,35,1292.72,334.88,1250.0,52.0,,428
115,3,99,93.6,46.32,48.0,24.0,,428
115,3,76,1680.84,692.16,1478.0,42.0,,428
115,3,38,801.84,267.8,796.0,26.0,,428
115,3,80,2297.12,945.98,1932.0,14.0,,428
115,3,91,70.02,34.56,35.0,18.0,,428
115,3,25,4106.34,1007.28,2066.0,18.0,,428
115,3,82,798.46,266.24,1844.0,26.0,,428
115,3,67,7082.2,2952.9,12090.0,34.0,,428
115,3,40,1868.78,377.2,976.0,82.0,,428
115,3,8,2298.0,732.8,1022.0,20.0,,428
115,3,17,2127.16,439.04,1091.0,28.0,,428
115,3,86,432.92,272.48,313.0,84.0,,428
115,3,77,3262.68,1631.52,2955.0,36.0,,428
115,3,3,536.38,106.34,280.0,26.0,,428
115,3,93,273.6,135.36,141.0,72.0,,428
115,3,28,396.2,55.3,195.0,14.0,,428
115,3,6,988.48,287.44,1606.0,8.0,,428
96,4,74,2050.56,587.52,3649.0,128.0,,428
92,4,69,383.32,104.56,322.0,4.0,,428
92,4,14,96477.54,15233.82,91875.0,166.0,,428
96,4,63,2850.14,951.08,5152.0,62.0,,428
96,4,104,5645.52,2957.2,6547.0,8.0,,428
92,4,71,3327.6,907.6,3005.0,40.0,,428
96,4,114,398.54,239.14,1758.0,2.0,,428
92,4,29,4970.16,1712.1,8148.0,78.0,,428
92,4,6,1604.12,377.3,1503.0,14.0,,428
96,4,87,1025.28,685.3,1945.0,178.0,,428
161,18,75,3706.88,1020.8,711.0,32.0,,428
161,18,61,3045.12,1522.56,865.0,78.0,,428
161,18,26,7844.64,2614.8,2895.0,24.0,,428
161,18,14,23271.2,3694.4,22196.0,40.0,,428
161,18,62,5695.92,2346.48,1456.0,72.0,,428
161,18,24,3222.66,536.76,606.0,42.0,,428
161,18,1,301.5,101.0,161.0,50.0,,428
161,18,54,1649.28,549.76,849.0,32.0,,428
161,18,8,3769.64,1578.36,1950.0,28.0,,428
161,18,48,1725.76,862.88,754.0,16.0,,428
161,18,50,572.32,286.16,205.0,146.0,,428
161,18,100,342.6,171.6,65.0,60.0,,428
161,18,99,128.44,77.22,24.0,26.0,,428
161,18,45,6666.36,2222.16,1254.0,12.0,,428
161,18,11,7085.8,2024.4,6043.0,20.0,,428
161,18,16,188.6,94.76,137.0,92.0,,428
161,18,35,1591.04,412.16,294.0,64.0,,428
161,18,55,296.4,148.2,54.0,38.0,,428
161,18,67,7141.96,3741.36,1344.0,28.0,,428
161,18,86,426.24,284.9,79.0,74.0,,428
161,18,27,9719.6,4319.92,1829.0,22.0,,428
161,18,42,8174.52,2725.38,1479.0,54.0,,428
161,18,38,1295.28,432.6,248.0,42.0,,428
161,18,18,8560.0,2853.76,8595.0,64.0,,428
161,18,60,632.96,316.48,536.0,32.0,,428
161,18,9,340.2,84.28,222.0,28.0,,428
161,18,34,3241.7,1215.9,2214.0,70.0,,428
161,18,39,3599.64,1350.54,665.0,54.0,,428
174,12,107,4577.28,2496.68,7984.0,4.0,,429
174,12,113,1084.5,543.6,1609.0,90.0,,429
174,12,106,18532.6,7503.4,50147.0,20.0,,429
211,5,26,6210.4,1852.2,2814.0,20.0,,429
211,5,56,410.8,189.02,391.0,26.0,,429
194,17,11,6103.8,1548.54,9504.0,18.0,,429
211,5,42,4314.0,1286.7,1804.0,30.0,,429
211,5,58,1372.14,348.3,622.0,18.0,,429
194,17,36,1440.5,518.0,2595.0,50.0,,429
194,17,48,1596.16,733.28,2374.0,16.0,,429
194,17,22,145.2,43.4,224.0,10.0,,429
211,5,68,2086.92,423.72,927.0,36.0,,429
194,17,58,2134.44,541.8,1766.0,28.0,,429
194,17,32,1490.48,444.54,2900.0,62.0,,429
194,17,52,1018.5,468.0,850.0,30.0,,429
194,17,18,6353.0,1895.0,8406.0,50.0,,429
211,5,80,3694.56,1378.32,3919.0,24.0,,429
211,5,3,1357.18,331.7,1915.0,62.0,,429
211,5,57,1297.62,596.16,578.0,18.0,,429
211,5,37,2168.64,732.0,983.0,48.0,,429
194,17,53,1360.44,345.24,1126.0,36.0,,429
211,5,15,18693.22,5575.18,8309.0,26.0,,429
194,17,2,585.5,119.5,490.0,50.0,,429
194,17,45,8444.16,2518.56,10098.0,16.0,,429
211,5,44,9734.4,2903.7,14712.0,30.0,,429
194,17,61,2672.14,1227.66,4245.0,74.0,,429
194,17,28,1004.02,176.12,814.0,34.0,,429
194,17,84,1523.76,386.54,2572.0,14.0,,429
194,17,34,3233.8,1092.24,4062.0,74.0,,429
194,17,40,1888.38,469.56,1622.0,78.0,,429
194,17,59,1258.4,255.64,2205.0,22.0,,429
194,17,39,2893.86,977.96,2440.0,46.0,,429
211,5,1,424.02,127.28,291.0,74.0,,429
140,10,13,15059.52,3904.04,2726.0,28.0,,429
145,7,1,,,,,12.0,429
140,10,18,6152.5,2051.14,1146.0,46.0,,429
145,7,2,3178.06,736.22,2045.0,262.0,,429
145,7,49,439.88,219.94,255.0,14.0,,429
140,10,12,24551.6,5074.8,4619.0,40.0,,429
140,10,11,6377.22,1821.96,1155.0,18.0,,429
145,7,52,1468.0,734.0,727.0,40.0,,429
140,10,5,1081.8,325.6,208.0,20.0,,429
145,7,56,717.78,359.52,1061.0,42.0,,429
145,7,57,1091.16,545.58,3788.0,14.0,,429
145,7,59,829.5,191.38,1078.0,14.0,,429
145,7,60,356.04,178.02,625.0,18.0,,429
145,7,75,13900.8,3828.0,12424.0,120.0,,429
145,7,80,4594.24,1891.96,6850.0,28.0,,429
145,7,82,1166.98,389.12,678.0,38.0,,429
145,7,94,315.48,190.08,183.0,66.0,,429
145,7,53,3870.02,1106.42,2392.0,98.0,,429
145,7,24,2301.9,383.4,1699.0,30.0,,429
145,7,3,1142.0,315.0,758.0,50.0,,429
145,7,28,1095.84,219.24,614.0,36.0,,429
140,10,65,3276.0,1638.0,547.0,42.0,,429
140,10,67,8672.38,4543.08,1662.0,34.0,,429
140,10,68,1441.44,332.64,266.0,24.0,,429
140,10,60,949.44,474.72,175.0,48.0,,429
140,10,75,6023.68,1658.8,1155.0,52.0,,429
145,7,8,5923.72,2480.28,8209.0,44.0,,429
140,10,84,2047.14,585.0,378.0,18.0,,429
145,7,20,9483.6,2710.68,7570.0,84.0,,429
145,7,14,55856.56,5935.72,36408.0,102.0,,429
145,7,19,9335.08,3500.94,27992.0,38.0,,429
145,7,16,307.5,154.5,173.0,150.0,,429
145,7,15,19677.32,6559.28,13597.0,26.0,,429
145,7,25,8780.84,2927.06,11770.0,34.0,,429
140,10,50,729.12,364.56,132.0,186.0,,429
140,10,33,1474.2,491.4,267.0,54.0,,429
145,7,34,4260.52,1598.04,9887.0,92.0,,429
140,10,40,2023.2,568.0,366.0,80.0,,429
145,7,4,843.7,240.72,1532.0,118.0,,429
145,7,37,2872.8,1077.0,2546.0,60.0,,429
145,7,9,315.9,78.26,234.0,26.0,,429
145,7,35,2287.12,592.48,1581.0,92.0,,429
145,7,41,850.2,196.3,466.0,26.0,,429
140,10,51,4825.8,2412.9,924.0,70.0,,429
145,7,6,2224.08,646.74,1293.0,18.0,,429
145,7,33,2511.6,837.2,1433.0,92.0,,429
140,10,57,2026.44,1013.22,374.0,26.0,,429
145,7,7,3000.58,827.08,2767.0,46.0,,429
140,10,58,1593.0,455.4,274.0,20.0,,429
140,10,44,9663.04,2376.96,1784.0,32.0,,429
111,3,68,2402.4,554.4,1819.0,40.0,,429
111,3,71,1815.2,605.2,1349.0,20.0,,429
96,4,114,797.08,478.28,1758.0,4.0,,429
96,4,102,8235.8,4314.1,14176.0,10.0,,429
96,4,64,7798.8,3899.4,13637.0,194.0,,429
96,4,97,347.7,99.3,538.0,10.0,,429
96,4,103,4022.32,1787.76,6998.0,8.0,,429
96,4,112,270.3,90.0,538.0,30.0,,429
96,4,110,2910.96,1455.84,5024.0,24.0,,429
96,4,109,1645.02,731.12,4803.0,26.0,,429
161,18,13,,,3502.0,,4.0,429
194,17,35,1433.4,328.2,687.0,60.0,,430
194,17,65,2164.5,994.5,2250.0,30.0,,430
194,17,45,6333.12,1888.92,10098.0,12.0,,430
194,17,44,11032.32,3290.86,10500.0,34.0,,430
194,17,10,326.8,122.2,163.0,20.0,,430
194,17,90,162.76,98.54,80.0,26.0,,430
194,17,96,394.92,100.26,186.0,18.0,,430
194,17,6,945.44,244.4,453.0,8.0,,430
194,17,34,3059.0,1033.2,4062.0,70.0,,430
194,17,80,2770.92,1033.74,1302.0,18.0,,430
194,17,27,6597.6,2670.56,10097.0,16.0,,430
194,17,5,1136.3,304.48,539.0,22.0,,430
194,17,79,1797.88,412.16,895.0,14.0,,430
194,17,59,915.2,185.92,2205.0,16.0,,430
194,17,12,20776.72,4221.44,9767.0,34.0,,430
117,3,96,275.04,78.6,141.0,12.0,,430
117,3,58,2070.9,592.02,2390.0,26.0,,430
117,3,59,592.5,136.7,422.0,10.0,,430
117,3,55,62.4,31.2,0.0,8.0,,430
117,3,77,3987.72,1994.08,7169.0,44.0,,430
117,3,60,158.24,79.12,422.0,8.0,,430
117,3,51,689.4,344.7,1687.0,10.0,,430
110,3,105,26782.5,10038.0,40432.0,30.0,,430
117,3,53,1421.64,406.44,1968.0,36.0,,430
117,3,61,1717.76,858.88,1265.0,44.0,,430
117,3,76,1200.6,494.4,843.0,30.0,,430
117,3,56,136.72,68.48,141.0,8.0,,430
117,3,91,167.28,100.3,141.0,34.0,,430
117,3,9,145.8,36.12,141.0,12.0,,430
117,3,52,880.8,440.4,703.0,24.0,,430
117,3,35,1093.84,283.36,843.0,44.0,,430
110,3,102,9882.96,5176.92,15062.0,12.0,,430
117,3,30,271.4,135.8,281.0,20.0,,430
117,3,20,1580.6,451.78,1125.0,14.0,,430
117,3,67,10894.84,5551.04,8434.0,44.0,,430
117,3,62,949.32,391.08,703.0,12.0,,430
110,3,111,360.26,196.52,549.0,2.0,,430
110,3,110,2668.38,1334.52,4144.0,22.0,,430
110,3,108,3451.6,1534.04,5260.0,4.0,,430
51,2,75,7956.44,1577.0,6862.0,76.0,,430
51,2,55,978.88,386.08,792.0,152.0,,430
51,2,67,17497.2,7295.4,14515.0,84.0,,430
54,2,7,3417.94,677.44,2903.0,58.0,,430
54,2,6,2442.0,514.14,2111.0,22.0,,430
51,2,28,1811.2,252.8,2177.0,64.0,,430
54,2,46,264.76,54.6,264.0,4.0,,430
54,2,45,4907.3,1203.8,4223.0,10.0,,430
51,2,100,1243.44,491.04,1056.0,264.0,,430
54,2,34,12307.32,3451.68,23225.0,306.0,,430
51,2,41,2044.08,333.88,1715.0,68.0,,430
51,2,53,6397.2,1321.2,5508.0,180.0,,430
54,2,41,1503.0,245.5,1320.0,50.0,,430
51,2,45,13740.44,3370.64,11876.0,28.0,,430
51,2,3,4126.0,818.0,3563.0,200.0,,430
54,2,86,910.52,517.06,792.0,206.0,,430
161,18,76,1577.52,588.84,990.0,42.0,,430
161,18,90,175.28,106.12,117.0,28.0,,430
161,18,4,478.8,121.1,318.0,70.0,,430
161,18,11,7460.2,1892.66,6043.0,22.0,,430
161,18,18,9148.32,2728.8,8595.0,72.0,,430
161,18,15,17255.28,5146.32,11476.0,24.0,,430
161,18,16,154.98,71.34,137.0,82.0,,430
161,18,92,98.56,55.22,64.0,22.0,,430
161,18,9,257.62,56.54,222.0,22.0,,430
161,18,14,27296.86,4783.54,22196.0,46.0,,430
135,11,99,158.08,95.04,147.0,32.0,,431
135,11,89,320.16,206.08,147.0,46.0,,431
135,11,77,5256.54,2628.56,2932.0,58.0,,431
135,11,78,3928.06,785.84,2053.0,38.0,,431
135,11,95,141.12,70.56,147.0,24.0,,431
135,11,76,2081.04,856.96,1026.0,52.0,,431
135,11,74,961.2,275.4,586.0,60.0,,431
135,11,70,976.48,325.52,586.0,8.0,,431
135,11,66,3344.76,1672.56,1906.0,36.0,,431
135,11,67,14341.2,5353.9,7478.0,74.0,,431
138,10,105,7367.76,4018.86,5716.0,6.0,,431
138,10,90,193.76,124.6,127.0,28.0,,431
138,10,28,730.56,146.16,605.0,24.0,,431
138,10,102,3294.32,1725.64,2069.0,4.0,,431
138,10,74,768.96,220.32,502.0,48.0,,431
49,2,112,350.24,85.8,264.0,44.0,,431
49,2,102,6725.9,2804.2,12668.0,10.0,,431
51,2,12,77867.64,6777.32,66819.0,146.0,,431
51,2,72,7968.78,3985.2,6848.0,54.0,,431
51,2,92,98.4,59.0,98.0,20.0,,431
49,2,114,629.68,310.88,528.0,4.0,,431
15,1,108,8629.0,3835.1,9610.0,10.0,,431
49,2,107,5555.1,2434.2,4750.0,6.0,,431
49,2,101,8362.44,2860.92,7126.0,18.0,,431
49,2,115,264.64,104.32,660.0,32.0,,431
51,2,16,627.3,315.18,489.0,306.0,,431
15,1,106,11254.46,3534.02,14601.0,14.0,,431
49,2,105,19870.6,8707.6,17023.0,20.0,,431
51,2,53,157.96,45.16,5508.0,4.0,,431
15,1,103,7039.06,3128.58,9131.0,14.0,,431
15,1,111,720.52,393.04,1468.0,4.0,,431
51,2,80,6563.2,2702.8,5576.0,40.0,,431
160,21,39,12023.52,2777.22,11459.0,222.0,,431
160,21,83,7522.0,1736.0,7270.0,100.0,,431
160,21,11,30367.0,5060.0,25876.0,100.0,,431
160,21,99,193.2,82.88,123.0,56.0,,431
160,21,94,1255.84,541.44,1109.0,376.0,,431
160,21,58,8327.72,1388.36,7640.0,122.0,,431
160,21,71,4991.58,998.58,4806.0,66.0,,431
160,21,15,58021.64,11603.96,51752.0,92.0,,431
160,21,115,602.4,201.6,493.0,80.0,,431
160,21,40,9778.5,1593.0,7763.0,450.0,,431
160,21,76,2988.26,775.5,2464.0,94.0,,431
160,21,110,4002.68,1334.96,3450.0,44.0,,431
160,21,77,19714.2,6574.3,15895.0,290.0,,431
160,21,82,1996.8,400.14,1725.0,78.0,,431
160,21,57,2104.2,701.28,1725.0,36.0,,431
160,21,93,1135.68,486.72,986.0,338.0,,431
160,21,29,24590.4,6378.68,22919.0,436.0,,431
160,21,80,14854.2,3852.06,13431.0,114.0,,431
160,21,54,944.9,188.98,863.0,22.0,,431
160,21,41,2141.56,280.46,2095.0,74.0,,431
160,21,43,4743.9,948.6,4682.0,30.0,,431
160,21,20,11224.16,1871.08,10104.0,116.0,,431
160,21,33,7556.32,1513.92,7393.0,332.0,,431
160,21,65,5850.0,1950.0,5175.0,100.0,,431
160,21,34,8654.9,1998.7,8132.0,230.0,,431
160,21,3,5631.34,900.9,4313.0,286.0,,431
160,21,35,4326.0,642.0,4066.0,200.0,,431
160,21,26,50119.76,10024.32,47686.0,184.0,,431
160,21,68,11051.04,1441.44,9488.0,208.0,,431
160,21,111,1310.0,491.3,1109.0,10.0,,431
160,21,100,505.04,168.74,493.0,118.0,,431
160,21,2,4116.48,537.6,3204.0,384.0,,431
160,21,37,3034.2,699.66,2464.0,78.0,,431
160,21,89,2665.86,1262.18,2095.0,566.0,,431
160,21,30,1893.48,632.4,1602.0,186.0,,431
160,21,84,9553.04,1592.5,7516.0,98.0,,431
160,21,69,2265.12,453.18,2095.0,26.0,,431
160,21,70,8341.04,1668.7,7886.0,82.0,,431
160,21,62,14320.68,3714.12,11952.0,228.0,,431
160,21,8,11708.4,3099.8,10474.0,110.0,,431
160,21,24,17863.82,1620.52,15772.0,254.0,,431
160,21,86,1309.86,656.64,1109.0,342.0,,431
186,8,114,797.08,478.28,1032.0,4.0,,432
141,7,65,3588.0,1794.0,2236.0,46.0,,432
141,7,61,1405.44,702.72,990.0,36.0,,432
141,7,17,4558.14,1302.48,3211.0,54.0,,432
141,7,69,1463.56,487.9,1051.0,14.0,,432
141,7,12,29826.16,4506.32,34647.0,52.0,,432
141,7,78,3101.1,620.4,4363.0,30.0,,432
141,7,18,6955.0,2318.68,12221.0,52.0,,432
35,1,32,4201.46,1401.04,7368.0,166.0,,432
35,1,2,1188.74,275.38,957.0,98.0,,432
35,1,76,2241.12,922.88,5040.0,56.0,,432
35,1,1,969.0,150.96,1252.0,204.0,,432
90,4,34,10651.3,3995.1,8218.0,230.0,,432
95,4,16,,,644.0,,388.0,432
90,4,40,7982.52,1361.36,13109.0,364.0,,432
90,4,39,7065.96,2651.06,5280.0,106.0,,432
90,4,86,979.2,654.5,766.0,170.0,,432
173,12,81,7054.32,3527.16,7743.0,84.0,,432
173,12,82,921.3,307.2,1021.0,30.0,,432
173,12,77,10150.56,5075.84,11580.0,112.0,,432
173,12,64,2492.4,1246.2,2789.0,62.0,,432
173,12,75,17376.0,4785.0,17578.0,150.0,,432
173,12,80,9516.64,3919.06,10652.0,58.0,,432
173,12,67,19039.2,9323.2,20899.0,80.0,,432
173,12,76,5522.76,2274.24,6299.0,138.0,,432
209,5,28,826.84,145.04,374.0,28.0,,433
209,5,24,2543.54,369.24,1153.0,34.0,,433
209,5,73,325.92,82.88,145.0,28.0,,433
209,5,12,21998.88,4469.76,10354.0,36.0,,433
209,5,32,1730.88,516.24,2154.0,72.0,,433
209,5,35,1242.28,284.44,585.0,52.0,,433
209,5,23,743.84,221.84,337.0,8.0,,433
209,5,18,5336.52,1591.8,6214.0,42.0,,433
209,5,114,362.7,203.3,170.0,2.0,,433
